ANO_MES;PRODUTO;NÚMERO DE POSTOS PESQUISADOS (MÉDIA);UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO
2009-04;GASOLINA COMUM;8810,0;R$/l;2,5022;0,1578;1,99;3,33;0,3416;0,0631;2,1606;0,0974;1,81;2,71;0,0451
2009-05;GASOLINA COMUM;8817,0;R$/l;2,4878;0,1629;2,059;3,33;0,3368;0,0655;2,151;0,0979;1,81;2,7;0,0455
2009-06;GASOLINA COMUM;8809,0;R$/l;2,4885;0,1641;2,099;3,33;0,345;0,0659;2,1434;0,0994;1,791;2,7;0,0464
2009-07;GASOLINA COMUM;8819,0;R$/l;2,4928;0,1586;2,088;3,33;0,342;0,0636;2,1508;0,097;1,82;2,7;0,0451
2009-08;GASOLINA COMUM;8590,0;R$/l;2,4962;0,1567;2,043;3,33;0,3372;0,0628;2,1589;0,0961;1,828;2,734;0,0445
2009-09;GASOLINA COMUM;3999,0;R$/l;2,4828;0,1492;2,043;3,333;0,3185;0,0601;2,1642;0,0947;1,657;2,79;0,0438
2009-10;GASOLINA COMUM;6477,0;R$/l;2,524;0,1504;2,05;3,39;0,3253;0,0596;2,1987;0,0989;1,528;2,859;0,045
2009-11;GASOLINA COMUM;7268,0;R$/l;2,5493;0,1457;1,963;3,5;0,3305;0,0572;2,2188;0,0963;1,111;2,877;0,0434
2009-12;GASOLINA COMUM;7528,0;R$/l;2,5558;0,1445;2,059;3,33;0,3323;0,0565;2,2235;0,0941;1,579;2,877;0,0423
2010-01;GASOLINA COMUM;7726,0;R$/l;2,5847;0,1381;2,068;3,49;0,3317;0,0534;2,253;0,0918;1,549;2,665;0,0408
2010-02;GASOLINA COMUM;8160,0;R$/l;2,6107;0,1446;2,04;3,49;0,3413;0,0554;2,2695;0,0935;1,624;2,799;0,0412
2010-03;GASOLINA COMUM;8515,0;R$/l;2,5786;0,1597;2,115;3,499;0,3476;0,0619;2,231;0,0977;1,31;2,955;0,0438
2010-04;GASOLINA COMUM;8564,0;R$/l;2,5552;0,1658;2,115;3,33;0,3582;0,0649;2,1971;0,0977;1,515;2,99;0,0445
2010-05;GASOLINA COMUM;8602,0;R$/l;2,5498;0,1648;2,115;3,39;0,3486;0,0646;2,2012;0,1004;1,556;2,746;0,0456
2010-06;GASOLINA COMUM;8605,0;R$/l;2,5338;0,1705;2,09;3,5;0,3429;0,0673;2,1909;0,1005;1,554;2,753;0,0459
2010-07;GASOLINA COMUM;8611,0;R$/l;2,5331;0,1684;1,899;3,35;0,3414;0,0665;2,1916;0,098;1,839;2,754;0,0447
2010-08;GASOLINA COMUM;8653,0;R$/l;2,5423;0,1612;2,089;3,5;0,3397;0,0634;2,2026;0,0946;1,688;2,6;0,0429
2010-09;GASOLINA COMUM;8669,0;R$/l;2,5448;0,159;2,09;3,47;0,3337;0,0625;2,2111;0,0957;1,688;2,74;0,0433
2010-10;GASOLINA COMUM;8674,0;R$/l;2,5705;0,1546;2,112;3,39;0,3339;0,0601;2,2365;0,0968;1,822;2,736;0,0433
2010-11;GASOLINA COMUM;8674,0;R$/l;2,5893;0,1525;2,149;3,39;0,3318;0,0589;2,2575;0,0955;1,761;2,736;0,0423
2010-12;GASOLINA COMUM;8683,0;R$/l;2,6006;0,1486;2,149;3,33;0,3369;0,0571;2,2637;0,095;1,931;2,917;0,042
2011-01;GASOLINA COMUM;8663,0;R$/l;2,6122;0,1467;2,149;3,34;0,3362;0,0562;2,276;0,0963;1,804;2,97;0,0423
2011-02;GASOLINA COMUM;8661,0;R$/l;2,6226;0,1458;2,149;3,39;0,3383;0,0556;2,2843;0,0931;1,804;2,97;0,0408
2011-03;GASOLINA COMUM;8713,0;R$/l;2,6695;0,1462;2,019;3,5;0,3425;0,0548;2,327;0,1005;1,817;2,935;0,0432
2011-04;GASOLINA COMUM;8713,0;R$/l;2,8161;0,1485;2,329;3,559;0,3465;0,0527;2,4696;0,1185;1,689;2,998;0,048
2011-05;GASOLINA COMUM;8705,0;R$/l;2,845;0,1539;2,299;3,619;0,346;0,0541;2,4991;0,1341;1,378;2,956;0,0537
2011-06;GASOLINA COMUM;8700,0;R$/l;2,7411;0,156;2,268;3,629;0,3788;0,0569;2,3623;0,1208;1,467;2,935;0,0511
2011-07;GASOLINA COMUM;8696,0;R$/l;2,735;0,1521;2,27;3,629;0,3755;0,0556;2,3596;0,1093;2,0;2,85;0,0463
2011-08;GASOLINA COMUM;8689,0;R$/l;2,7353;0,149;2,199;3,67;0,3715;0,0545;2,3638;0,1071;1,998;2,9;0,0453
2011-09;GASOLINA COMUM;8683,0;R$/l;2,7428;0,1522;2,229;3,69;0,3657;0,0555;2,3771;0,1083;2,083;2,9;0,0456
2011-10;GASOLINA COMUM;8690,0;R$/l;2,7491;0,1527;2,209;3,719;0,3707;0,0555;2,3784;0,1089;2,022;2,98;0,0458
2011-11;GASOLINA COMUM;8695,0;R$/l;2,7459;0,1536;2,279;3,719;0,3667;0,0559;2,3792;0,1094;2,0;2,98;0,046
2011-12;GASOLINA COMUM;8693,0;R$/l;2,7503;0,1479;2,279;3,679;0,3738;0,0538;2,3765;0,1078;2,0;2,9;0,0454
2012-01;GASOLINA COMUM;8687,0;R$/l;2,7432;0,1511;2,259;3,599;0,3695;0,0551;2,3737;0,1087;2,001;2,855;0,0458
2012-02;GASOLINA COMUM;8681,0;R$/l;2,7341;0,1543;2,259;3,69;0,3774;0,0564;2,3567;0,1128;2,001;2,855;0,0478
2012-03;GASOLINA COMUM;8688,0;R$/l;2,7402;0,1501;2,259;3,69;0,3859;0,0548;2,3543;0,1103;2,032;2,95;0,0468
2012-04;GASOLINA COMUM;8686,0;R$/l;2,7417;0,1504;2,249;3,69;0,3773;0,0548;2,3645;0,1097;2,01;2,855;0,0464
2012-05;GASOLINA COMUM;8681,0;R$/l;2,7364;0,1533;2,199;3,719;0,3713;0,056;2,3651;0,1103;2,0;2,855;0,0466
2012-06;GASOLINA COMUM;8690,0;R$/l;2,731;0,1558;2,199;3,719;0,3687;0,0571;2,3624;0,1114;2,012;2,961;0,0472
2012-07;GASOLINA COMUM;8682,0;R$/l;2,7282;0,1586;2,199;3,739;0,368;0,0581;2,3602;0,1117;2,02;2,96;0,0473
2012-08;GASOLINA COMUM;8680,0;R$/l;2,725;0,1611;2,199;3,739;0,3687;0,0591;2,3564;0,113;2,0;2,95;0,048
2012-09;GASOLINA COMUM;8677,0;R$/l;2,7236;0,1613;2,189;3,769;0,3662;0,0592;2,3574;0,1125;2,0;2,9;0,0477
2012-10;GASOLINA COMUM;8677,0;R$/l;2,7305;0,1571;2,189;3,799;0,3766;0,0575;2,3538;0,1121;1,989;2,9;0,0476
2012-11;GASOLINA COMUM;8680,0;R$/l;2,7454;0,1514;2,229;3,799;0,3922;0,0551;2,3532;0,1098;1,989;2,927;0,0467
2012-12;GASOLINA COMUM;8671,0;R$/l;2,7534;0,1478;2,229;3,799;0,3868;0,0537;2,3666;0,1073;2,014;2,89;0,0453
2013-01;GASOLINA COMUM;8670,0;R$/l;2,7627;0,1473;2,229;3,899;0,386;0,0533;2,3768;0,109;2,08;2,895;0,0458
2013-02;GASOLINA COMUM;8667,0;R$/l;2,8789;0,1496;2,229;3,899;0,4227;0,052;2,4562;0,1085;2,08;2,965;0,0442
2013-03;GASOLINA COMUM;8665,0;R$/l;2,8858;0,148;2,39;3,939;0,4016;0,0513;2,4841;0,1038;2,125;2,944;0,0418
2013-04;GASOLINA COMUM;8662,0;R$/l;2,8758;0,1521;2,39;3,939;0,3961;0,0529;2,4797;0,1034;2,078;2,95;0,0417
2013-05;GASOLINA COMUM;8653,0;R$/l;2,8621;0,1592;2,329;3,929;0,3945;0,0556;2,4676;0,1102;2,1;2,98;0,0446
2013-06;GASOLINA COMUM;8647,0;R$/l;2,848;0,1683;2,255;3,699;0,3998;0,0591;2,4482;0,1137;2,1;2,98;0,0464
2013-07;GASOLINA COMUM;8647,0;R$/l;2,8391;0,1697;2,255;3,699;0,3967;0,0598;2,4423;0,1149;2,082;2,95;0,047
2013-08;GASOLINA COMUM;8645,0;R$/l;2,835;0,1697;2,33;3,699;0,4007;0,0599;2,4343;0,1167;2,082;2,95;0,0479
2013-09;GASOLINA COMUM;8648,0;R$/l;2,8339;0,1686;2,37;3,699;0,3993;0,0595;2,4346;0,1158;2,025;2,972;0,0476
2013-10;GASOLINA COMUM;8645,0;R$/l;2,8336;0,1684;2,35;3,699;0,3913;0,0594;2,4424;0,1145;2,025;2,972;0,0469
2013-11;GASOLINA COMUM;8643,0;R$/l;2,8413;0,1665;2,33;3,99;0,3959;0,0586;2,4453;0,1148;2,025;2,961;0,0469
2013-12;GASOLINA COMUM;8634,0;R$/l;2,9454;0,1556;2,419;4,079;0,4272;0,0528;2,5182;0,1136;2,131;3,037;0,0451
2014-01;GASOLINA COMUM;8635,0;R$/l;2,9564;0,1561;2,528;4,099;0,4062;0,0528;2,5503;0,1087;2,2;3,062;0,0426
2014-02;GASOLINA COMUM;8634,0;R$/l;2,9552;0,1575;2,499;4,159;0,3954;0,0533;2,5598;0,1131;2,224;3,306;0,0442
2014-03;GASOLINA COMUM;8615,0;R$/l;2,9799;0,1511;2,499;4,159;0,3955;0,0507;2,5844;0,1087;2,212;3,105;0,042
2014-04;GASOLINA COMUM;8606,0;R$/l;2,9881;0,1514;2,49;4,159;0,3939;0,0507;2,5942;0,1061;2,213;3,2;0,0409
2014-05;GASOLINA COMUM;8610,0;R$/l;2,9796;0,1567;2,1;4,159;0,3899;0,0526;2,5897;0,1091;2,27;3,2;0,0421
2014-06;GASOLINA COMUM;8605,0;R$/l;2,9656;0,1642;2,499;4,159;0,393;0,0554;2,5726;0,11;2,245;3,167;0,0428
2014-07;GASOLINA COMUM;8609,0;R$/l;2,9565;0,1693;2,488;4,169;0,3925;0,0573;2,564;0,1128;2,23;3,167;0,044
2014-08;GASOLINA COMUM;8612,0;R$/l;2,9592;0,1695;2,488;4,169;0,3984;0,0573;2,5608;0,1129;2,23;3,153;0,0441
2014-09;GASOLINA COMUM;8603,0;R$/l;2,9635;0,1642;2,499;4,169;0,4039;0,0554;2,5596;0,1148;2,22;3,136;0,0449
2014-10;GASOLINA COMUM;8597,0;R$/l;2,9596;0,1657;2,45;4,159;0,4029;0,056;2,5567;0,1155;2,22;3,298;0,0452
2014-11;GASOLINA COMUM;8579,0;R$/l;3,0082;0,1699;2,45;4,369;0,4282;0,0565;2,58;0,1176;2,22;3,298;0,0456
2014-12;GASOLINA COMUM;8574,0;R$/l;3,0316;0,1708;2,499;4,299;0,4249;0,0563;2,6067;0,1207;2,223;3,218;0,0463
2015-01;GASOLINA COMUM;8572,0;R$/l;3,0315;0,1708;2,499;4,299;0,4089;0,0564;2,6226;0,1195;2,21;3,218;0,0456
2015-02;GASOLINA COMUM;8520,0;R$/l;3,3009;0,1857;2,35;4,52;0,5059;0,0563;2,795;0,1542;2,237;3,437;0,0552
2015-03;GASOLINA COMUM;8487,0;R$/l;3,3234;0,185;2,749;4,529;0,447;0,0557;2,8764;0,1268;2,243;3,451;0,0441
2015-04;GASOLINA COMUM;8478,0;R$/l;3,3082;0,1995;2,749;4,529;0,4349;0,0603;2,8733;0,1325;2,271;3,383;0,0461
2015-05;GASOLINA COMUM;8468,0;R$/l;3,2989;0,2053;2,749;4,519;0,4311;0,0622;2,8678;0,1342;2,41;3,47;0,0468
2015-06;GASOLINA COMUM;8455,0;R$/l;3,3015;0,2035;2,719;4,519;0,4378;0,0616;2,8637;0,1364;2,45;3,47;0,0476
2015-07;GASOLINA COMUM;8435,0;R$/l;3,296;0,2072;2,719;4,519;0,4326;0,0629;2,8635;0,1369;2,39;3,392;0,0478
2015-08;GASOLINA COMUM;7504,0;R$/l;3,292;0,2092;2,749;4,519;0,4304;0,0636;2,8616;0,1402;2,374;3,403;0,049
2015-09;GASOLINA COMUM;2932,0;R$/l;3,2723;0,2034;2,749;4,16;0,4117;0,0621;2,8606;0,1405;2,471;3,395;0,0491
2015-10;GASOLINA COMUM;3551,0;R$/l;3,4617;0,2089;2,799;4,55;0,4584;0,0603;3,0033;0,1599;2,459;3,614;0,0532
2015-11;GASOLINA COMUM;4154,0;R$/l;3,576;0,1982;2,959;4,8;0,4619;0,0554;3,114;0,1489;2,59;3,702;0,0478
2015-12;GASOLINA COMUM;5236,0;R$/l;3,6302;0,1926;3,079;4,8;0,4559;0,053;3,1742;0,137;2,59;3,734;0,0431
2016-01;GASOLINA COMUM;5690,0;R$/l;3,6749;0,2033;3,149;4,799;0,4513;0,0553;3,2235;0,1416;2,84;3,74;0,0439
2016-02;GASOLINA COMUM;5687,0;R$/l;3,7106;0,2065;3,109;4,799;0,4501;0,0557;3,2605;0,1475;2,865;3,771;0,0452
2016-03;GASOLINA COMUM;5689,0;R$/l;3,7296;0,2107;3,179;4,84;0,4489;0,0565;3,2807;0,149;2,734;3,792;0,0454
2016-04;GASOLINA COMUM;5686,0;R$/l;3,7179;0,219;3,059;4,89;0,4569;0,0589;3,261;0,1617;2,734;3,792;0,0496
2016-05;GASOLINA COMUM;5689,0;R$/l;3,6745;0,2314;3,047;4,89;0,4808;0,063;3,1937;0,1749;2,59;3,681;0,0548
2016-06;GASOLINA COMUM;5680,0;R$/l;3,6479;0,2368;3,049;4,89;0,4644;0,0649;3,1835;0,1801;2,59;3,718;0,0566
2016-07;GASOLINA COMUM;5672,0;R$/l;3,638;0,2412;3,049;4,89;0,4643;0,0663;3,1737;0,1825;2,309;3,8;0,0575
2016-08;GASOLINA COMUM;5675,0;R$/l;3,6511;0,2362;2,999;4,899;0,4602;0,0647;3,191;0,1848;2,308;3,731;0,0579
2016-09;GASOLINA COMUM;5671,0;R$/l;3,6485;0,238;2,999;4,899;0,4512;0,0652;3,1973;0,1842;2,308;3,952;0,0576
2016-10;GASOLINA COMUM;5669,0;R$/l;3,6623;0,2275;3,049;4,899;0,4475;0,0621;3,2148;0,1778;2,59;3,952;0,0553
2016-11;GASOLINA COMUM;5682,0;R$/l;3,6716;0,2208;2,999;4,899;0,4424;0,0601;3,2291;0,1719;2,59;3,959;0,0532
2016-12;GASOLINA COMUM;5679,0;R$/l;3,7288;0,2265;2,999;4,899;0,457;0,0607;3,2719;0,1731;2,59;3,959;0,0529
2017-01;GASOLINA COMUM;5675,0;R$/l;3,7683;0,2276;3,139;4,949;0,4339;0,0604;3,3344;0,1685;2,34;3,921;0,0505
2017-02;GASOLINA COMUM;5678,0;R$/l;3,7531;0,2325;3,09;4,999;0,4462;0,062;3,3069;0,1725;2,59;3,874;0,0522
2017-03;GASOLINA COMUM;5690,0;R$/l;3,6864;0,2423;3,079;4,999;0,4683;0,0657;3,218;0,1841;2,59;3,809;0,0572
2017-04;GASOLINA COMUM;5678,0;R$/l;3,6363;0,2428;2,99;4,999;0,4638;0,0668;3,1725;0,1891;2,59;3,858;0,0596
2017-05;GASOLINA COMUM;5663,0;R$/l;3,6183;0,2508;2,96;4,999;0,451;0,0693;3,1673;0,1961;2,59;3,856;0,0619
2017-06;GASOLINA COMUM;5667,0;R$/l;3,5518;0,2687;2,88;4,799;0,4562;0,0756;3,0956;0,2087;2,59;3,856;0,0674
2017-07;GASOLINA COMUM;5561,0;R$/l;3,5532;0,3054;2,799;4,95;0,5045;0,0859;3,0487;0,2309;2,538;4,029;0,0757
2017-08;GASOLINA COMUM;3124,0;R$/l;3,7663;0,2668;2,999;5,1;0,4374;0,0708;3,3289;0,2224;2,54;4,034;0,0668
2017-09;GASOLINA COMUM;3125,0;R$/l;3,865;0,2541;3,019;5,2;0,4428;0,0658;3,4223;0,1946;2,8;4,034;0,0569
2017-10;GASOLINA COMUM;3131,0;R$/l;3,8832;0,2506;3,199;5,2;0,4297;0,0645;3,4535;0,1958;2,79;4,15;0,0567
2017-11;GASOLINA COMUM;3130,0;R$/l;3,9757;0,2621;3,199;5,2;0,4238;0,0659;3,5518;0,2075;2,79;4,203;0,0584
2017-12;GASOLINA COMUM;3259,0;R$/l;4,0761;0,2569;3,399;5,2;0,4226;0,063;3,6535;0,2043;2,904;4,388;0,0559
2018-01;GASOLINA COMUM;5688,0;R$/l;4,188;0,2683;3,499;5,15;0,437;0,0641;3,7511;0,2116;2,904;4,439;0,0564
2018-02;GASOLINA COMUM;5761,0;R$/l;4,2095;0,268;3,479;5,2;0,4512;0,0637;3,7583;0,2126;2,924;4,445;0,0566
2018-03;GASOLINA COMUM;5781,0;R$/l;4,1975;0,2822;3,479;5,2;0,4241;0,0672;3,7734;0,226;2,99;4,527;0,0599
2018-04;GASOLINA COMUM;5796,0;R$/l;4,215;0,2922;3,397;5,259;0,4139;0,0693;3,8011;0,2324;2,99;4,572;0,0611
2018-05;GASOLINA COMUM;5668,0;R$/l;4,3099;0,307;3,369;5,459;0,4257;0,0712;3,8843;0,2414;2,99;4,836;0,0622
2018-06;GASOLINA COMUM;5660,0;R$/l;4,5525;0,2724;3,599;5,599;0,5096;0,0598;4,0429;0,2302;3,302;4,836;0,0569
2018-07;GASOLINA COMUM;5780,0;R$/l;4,4924;0,2928;3,649;5,599;0,4588;0,0652;4,0336;0,236;2,99;4,825;0,0585
2018-08;GASOLINA COMUM;5781,0;R$/l;4,4477;0,3035;3,649;5,99;0,443;0,0682;4,0047;0,2355;3,49;4,844;0,0588
2018-09;GASOLINA COMUM;5778,0;R$/l;4,6218;0,2972;3,679;6,29;0,4261;0,0643;4,1957;0,2521;3,515;5,0;0,0601
2018-10;GASOLINA COMUM;5778,0;R$/l;4,717;0,279;3,899;6,29;0,4475;0,0591;4,2695;0,2332;3,599;5,022;0,0546
2018-11;GASOLINA COMUM;5798,0;R$/l;4,598;0,2957;3,749;6,29;0,5463;0,0643;4,0517;0,2615;3,35;5,022;0,0646
2018-12;GASOLINA COMUM;5806,0;R$/l;4,3672;0,3075;3,599;6,29;0,5091;0,0704;3,8581;0,2419;3,34;4,713;0,0627
2019-01;GASOLINA COMUM;5811,0;R$/l;4,2681;0,3139;3,39;6,29;0,503;0,0735;3,7651;0,2484;3,0;4,885;0,066
2019-02;GASOLINA COMUM;5813,0;R$/l;4,1896;0,3164;3,397;5,69;0,4637;0,0755;3,7258;0,242;2,926;4,603;0,065
2019-03;GASOLINA COMUM;5806,0;R$/l;4,3006;0,3076;3,499;5,988;0,4335;0,0715;3,8671;0,2505;2,93;4,74;0,0648
2019-04;GASOLINA COMUM;5796,0;R$/l;4,4334;0,3019;3,599;5,988;0,4329;0,0681;4,0005;0,2432;2,93;5,015;0,0608
2019-05;GASOLINA COMUM;5809,0;R$/l;4,5494;0,3043;3,699;5,859;0,4231;0,0669;4,1263;0,2444;3,387;5,024;0,0592
2019-06;GASOLINA COMUM;5809,0;R$/l;4,4686;0,3113;3,589;5,859;0,4645;0,0697;4,0041;0,2512;3,462;5,091;0,0627
2019-07;GASOLINA COMUM;5801,0;R$/l;4,3523;0,3166;3,569;5,859;0,4579;0,0727;3,8944;0,2372;3,34;4,79;0,0609
2019-08;GASOLINA COMUM;5802,0;R$/l;4,3165;0,3088;3,559;5,799;0,4534;0,0715;3,8631;0,2399;3,258;4,734;0,0621
2019-09;GASOLINA COMUM;5808,0;R$/l;4,3266;0,3097;3,559;5,799;0,4484;0,0716;3,8782;0,237;3,314;4,588;0,0611
2019-10;GASOLINA COMUM;5803,0;R$/l;4,3796;0,3035;3,629;5,799;0,4305;0,0693;3,9491;0,2364;3,209;4,632;0,0599
2019-11;GASOLINA COMUM;5808,0;R$/l;4,4107;0,2918;3,649;5,799;0,4337;0,0662;3,9771;0,2362;3,395;4,71;0,0594
2019-12;GASOLINA COMUM;5805,0;R$/l;4,5325;0,2811;3,699;5,859;0,4419;0,062;4,0905;0,238;3,51;4,924;0,0582
2020-01;GASOLINA COMUM;5801,0;R$/l;4,5767;0,2773;3,799;5,899;0,4497;0,0606;4,127;0,234;3,54;5,004;0,0567
2020-02;GASOLINA COMUM;5807,0;R$/l;4,551;0,2747;3,67;5,899;0,4724;0,0604;4,0786;0,2382;3,544;5,004;0,0584
2020-03;GASOLINA COMUM;5787,0;R$/l;4,4653;0,2932;3,23;5,889;0,499;0,0657;3,9664;0,2734;2,984;4,748;0,0689
2020-04;GASOLINA COMUM;5769,0;R$/l;4,0829;0,3406;2,92;5,889;0,5643;0,0834;3,5186;0,3151;2,831;4,668;0,0896
2020-05;GASOLINA COMUM;5765,0;R$/l;3,827;0,3154;2,87;5,69;0,5372;0,0824;3,2898;0,2639;2,635;4,654;0,0802
2020-06;GASOLINA COMUM;5763,0;R$/l;3,9665;0,3028;2,99;5,69;0,4881;0,0763;3,4784;0,2614;2,77;4,481;0,0751
2020-07;GASOLINA COMUM;5754,0;R$/l;4,139;0,2932;3,24;5,69;0,4596;0,0708;3,6794;0,2482;2,65;4,64;0,0675
2020-08;GASOLINA COMUM;5687,0;R$/l;4,2373;0,2997;3,37;5,69;0,4623;0,0707;3,775;0,2449;3,11;4,694;0,0649
2020-10;GASOLINA COMUM;1217,0;R$/l;4,358;0,3094;3,64;5,199;;0,071;;;;;
2020-11;GASOLINA COMUM;1884,0;R$/l;4,4035;0,3117;3,59;5,499;;0,0708;;;;;
2020-12;GASOLINA COMUM;2317,0;R$/l;4,4853;0,3028;3,099;5,499;;0,0675;;;;;
2021-01;GASOLINA COMUM;2587,0;R$/l;4,6078;0,2964;3,099;5,95;;0,0643;;;;;
2021-02;GASOLINA COMUM;2844,0;R$/l;4,948;0,3475;3,89;6,35;;0,0702;;;;;
2021-03;GASOLINA COMUM;3196,0;R$/l;5,4848;0,3535;4,279;6,7;;0,0644;;;;;
2021-04;GASOLINA COMUM;3297,0;R$/l;5,445;0,3527;3,899;6,89;;0,0648;;;;;
2021-05;GASOLINA COMUM;3554,0;R$/l;5,5939;0,3432;4,199;6,997;;0,0613;;;;;
2021-06;GASOLINA COMUM;4108,0;R$/l;5,68;0,3304;4,398;6,89;;0,0582;;;;;
2021-07;GASOLINA COMUM;4432,0;R$/l;5,7959;0,3538;4,549;6,999;;0,061;;;;;
2021-08;GASOLINA COMUM;4437,0;R$/l;5,9239;0,3561;4,599;7,219;;0,0601;;;;;
2021-09;GASOLINA COMUM;4474,0;R$/l;6,0694;0,348;5,049;7,236;;0,0573;;;;;
2021-10;GASOLINA COMUM;4671,0;R$/l;6,3367;0,4109;4,69;7,999;;0,0648;;;;;
2021-11;GASOLINA COMUM;4742,0;R$/l;6,7425;0,3721;5,259;7,999;;0,0552;;;;;
2021-12;GASOLINA COMUM;4640,0;R$/l;6,6703;0,3632;5,299;7,962;;0,0544;;;;;
2022-01;GASOLINA COMUM;4715,0;R$/l;6,6319;0,3688;5,299;8,029;;0,0556;;;;;
2022-02;GASOLINA COMUM;4909,0;R$/l;6,5945;0,3827;5,579;7,999;;0,058;;;;;
2022-03;GASOLINA COMUM;4924,0;R$/l;6,9978;0,5108;5,19;8,949;;0,073;;;;;
2022-04;GASOLINA COMUM;5176,0;R$/l;7,2388;0,4077;5,999;8,599;;0,0563;;;;;
2022-05;GASOLINA COMUM;5328,0;R$/l;7,2749;0,4275;6,18;8,999;;0,0588;;;;;
2022-06;GASOLINA COMUM;5493,0;R$/l;7,254;0,4682;5,58;8,99;;0,0645;;;;;
2022-07;GASOLINA COMUM;5476,0;R$/l;6,1012;0,565;4,74;8,89;;0,0926;;;;;
2022-08;GASOLINA COMUM;5475,0;R$/l;5,3979;0,3543;4,13;8,75;;0,0656;;;;;
2022-09;GASOLINA COMUM;6028,0;R$/l;4,9688;0,3436;3,0;7,99;;0,0691;;;;;
2022-10;GASOLINA COMUM;2224,0;R$/l;4,8821;0,2801;3,49;7,34;;0,0574;;;;;
2022-11;GASOLINA COMUM;2973,0;R$/l;5,0284;0,2936;4,09;7,54;;0,0584;;;;;
2022-12;GASOLINA COMUM;3282,0;R$/l;4,9665;0,2993;4,09;7,69;;0,0603;;;;;
2023-01;GASOLINA COMUM;3755,0;R$/l;5,0344;0,3248;4,09;8,19;;0,0645;;;;;
2023-02;GASOLINA COMUM;4087,0;R$/l;5,1019;0,346;4,09;8,19;;0,0678;;;;;
2023-03;GASOLINA COMUM;4231,0;R$/l;5,4906;0,3696;4,23;7,19;;0,0673;;;;;
2023-04;GASOLINA COMUM;4408,0;R$/l;5,5071;0,3591;4,09;7,35;;0,0652;;;;;
2023-05;GASOLINA COMUM;4542,0;R$/l;5,3998;0,3873;4,09;7,35;;0,0717;;;;;
2023-06;GASOLINA COMUM;4557,0;R$/l;5,3654;0,3394;4,43;7,0;;0,0633;;;;;
2023-07;GASOLINA COMUM;4658,0;R$/l;5,5958;0,3593;4,48;7,39;;0,0642;;;;;
2023-08;GASOLINA COMUM;4699,0;R$/l;5,6892;0,4217;4,49;7,62;;0,0741;;;;;
2023-09;GASOLINA COMUM;4634,0;R$/l;5,8327;0,3861;4,74;7,62;;0,0662;;;;;
2023-10;GASOLINA COMUM;4601,0;R$/l;5,731;0,3948;4,59;7,62;;0,0689;;;;;
2023-11;GASOLINA COMUM;4703,0;R$/l;5,6303;0,4056;4,49;7,7;;0,072;;;;;
2023-12;GASOLINA COMUM;4688,0;R$/l;5,6008;0,4021;4,55;7,7;;0,0718;;;;;
2024-01;GASOLINA COMUM;4618,0;R$/l;5,5691;0,3967;4,55;7,99;;0,0712;;;;;
2024-02;GASOLINA COMUM;4770,0;R$/l;5,7336;0,3834;4,58;7,97;;0,0669;;;;;
2024-03;GASOLINA COMUM;4733,0;R$/l;5,7406;0,3755;4,59;7,97;;0,0654;;;;;
2024-04;GASOLINA COMUM;4740,0;R$/l;5,8008;0,3734;4,69;7,97;;0,0644;;;;;
2024-05;GASOLINA COMUM;4678,0;R$/l;5,8577;0,3757;4,59;7,97;;0,0641;;;;;
2024-06;GASOLINA COMUM;4733,0;R$/l;5,8547;0,3718;4,59;7,97;;0,0635;;;;;
2024-07;GASOLINA COMUM;4193,0;R$/l;6,0403;0,4059;4,59;7,99;;0,0672;;;;;
2024-08;GASOLINA COMUM;4212,0;R$/l;6,1142;0,3588;4,74;7,99;;0,0587;;;;;
2024-09;GASOLINA COMUM;4204,0;R$/l;6,0863;0,3597;4,99;7,99;;0,0591;;;;;
2024-10;GASOLINA COMUM;4223,0;R$/l;6,0914;0,3735;4,89;7,99;;0,0613;;;;;
2024-11;GASOLINA COMUM;4047,0;R$/l;6,0993;0,3782;4,89;7,99;;0,062;;;;;
2024-12;GASOLINA COMUM;3966,0;R$/l;6,1432;0,3768;4,94;7,99;;0,0613;;;;;
2025-01;GASOLINA COMUM;4130,0;R$/l;6,169;0,3709;4,99;8,29;;0,0601;;;;;
2025-02;GASOLINA COMUM;4248,0;R$/l;6,3545;0,3935;5,19;8,79;;0,0619;;;;;
2025-03;GASOLINA COMUM;4398,0;R$/l;6,3387;0,3967;5,19;8,79;;0,0626;;;;;
2025-04;GASOLINA COMUM;4341,0;R$/l;6,3157;0,4046;5,19;8,99;;0,0641;;;;;
2025-05;GASOLINA COMUM;4387,0;R$/l;6,282;0,4109;5,15;8,99;;0,0654;;;;;
2025-06;GASOLINA COMUM;4290,0;R$/l;6,2323;0,42;4,99;8,99;;0,0674;;;;;
2025-07;GASOLINA COMUM;3873,0;R$/l;6,2132;0,4276;4,99;8,99;;0,0688;;;;;
2025-08;GASOLINA COMUM;3550,0;R$/l;6,1872;0,4288;5,09;8,99;;0,0693;;;;;
