PRODUTO,MES,NÚMERO DE POSTOS PESQUISADOS,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
ETANOL HIDRATADO,2019-02,20659,2.7824999999999998,0.45475,2.129,4.949,0.354,0.1635,2.4284999999999997,0.38375000000000004,1.7258,4.1882,0.1585
ETANOL HIDRATADO,2019-03,25824,2.944,0.4332,2.19,4.949,0.3458,0.147,2.5982,0.387,1.9108,4.1216,0.1492
ETANOL HIDRATADO,2019-04,20625,3.031,0.444,2.299,4.949,0.39125,0.14675,2.63975,0.401,2.07,4.2411,0.1525
ETANOL HIDRATADO,2019-05,20664,2.982,0.50525,2.259,4.999,0.4245,0.16949999999999998,2.5575,0.4565,2.0347,4.2782,0.1785
ETANOL HIDRATADO,2019-06,25788,2.8146,0.545,2.099,4.97,0.36,0.19380000000000003,2.4546,0.4418,1.8363,4.2594,0.18
ETANOL HIDRATADO,2019-07,20607,2.77275,0.53425,2.099,4.97,0.31675,0.19275,2.456,0.43074999999999997,1.903,4.2594,0.1755
ETANOL HIDRATADO,2019-08,20611,2.8315,0.5045,2.139,4.97,0.3115,0.17825,2.52,0.4185,1.999,4.1025,0.166
ETANOL HIDRATADO,2019-09,25833,2.855,0.493,2.249,4.97,0.3302,0.1728,2.5248,0.4138,2.0211,3.9323,0.164
ETANOL HIDRATADO,2019-10,20643,2.9125,0.4775,2.299,5.47,0.3315,0.164,2.581,0.391,2.08,3.9689,0.1515
ETANOL HIDRATADO,2019-11,20683,2.9735,0.457,2.349,5.47,0.32425000000000004,0.15375,2.64925,0.38325,1.9995,4.0739,0.14475
ETANOL HIDRATADO,2019-12,25825,3.13,0.4232,2.379,5.47,0.3534,0.13520000000000001,2.7765999999999997,0.37960000000000005,2.2,4.2697,0.1366
ETANOL HIDRATADO,2020-01,20585,3.23075,0.42125,2.478,5.099,0.33825,0.13075,2.8925,0.38875000000000004,2.2911,4.3593,0.1345
ETANOL HIDRATADO,2020-02,20555,3.24775,0.4295,2.69,4.999,0.31625000000000003,0.1325,2.9315,0.40175000000000005,2.3094,4.6929,0.13675
ETANOL HIDRATADO,2020-03,25624,3.1812,0.4582,2.099,4.999,0.3456,0.1444,2.8356000000000003,0.44399999999999995,1.7999,4.6929,0.15760000000000002
ETANOL HIDRATADO,2020-04,20473,2.758,0.5585,1.859,4.999,0.46499999999999997,0.2025,2.293,0.558,1.5553,4.3099,0.24325000000000002
ETANOL HIDRATADO,2020-05,25717,2.5556,0.5559999999999999,1.799,4.999,0.41159999999999997,0.21760000000000002,2.144,0.4574,1.6158,4.3189,0.21339999999999998
ETANOL HIDRATADO,2020-06,20565,2.6845,0.49675,1.99,4.999,0.38,0.18525,2.3045,0.38125,1.6381,4.0623,0.1655
ETANOL HIDRATADO,2020-07,20552,2.74025,0.48775,2.099,4.999,0.37775000000000003,0.178,2.3625,0.39,1.85,3.8842,0.165
ETANOL HIDRATADO,2020-08,15169,2.77,0.48633333333333334,2.079,4.94,0.3713333333333333,0.17533333333333334,2.3986666666666667,0.39333333333333337,1.8771,4.0428,0.16433333333333333
ETANOL HIDRATADO,2020-10,2174,3.008,0.368,2.499,4.499,,0.1225,,,,,
ETANOL HIDRATADO,2020-11,8784,3.1026,0.40380000000000005,2.499,5.149,,0.1302,,,,,
ETANOL HIDRATADO,2020-12,8402,3.1825,0.4095,2.299,5.149,,0.12875,,,,,
ETANOL HIDRATADO,2021-01,11764,3.2287999999999997,0.4112,2.649,5.393,,0.1272,,,,,
ETANOL HIDRATADO,2021-02,10471,3.5585,0.4065,2.05,5.699,,0.115,,,,,
ETANOL HIDRATADO,2021-03,11616,4.063000000000001,0.493,2.859,6.578,,0.12175,,,,,
ETANOL HIDRATADO,2021-04,11889,3.8209999999999997,0.53925,2.379,6.259,,0.14125,,,,,
ETANOL HIDRATADO,2021-05,16283,4.259,0.4606,3.199,6.89,,0.10800000000000001,,,,,
ETANOL HIDRATADO,2021-06,15035,4.35825,0.51275,3.097,6.999,,0.11775,,,,,
ETANOL HIDRATADO,2021-07,15834,4.31625,0.554,3.189,6.999,,0.1285,,,,,
ETANOL HIDRATADO,2021-08,19716,4.4816,0.5326000000000001,3.449,6.999,,0.119,,,,,
ETANOL HIDRATADO,2021-09,15961,4.70175,0.49724999999999997,3.799,7.199,,0.1055,,,,,
ETANOL HIDRATADO,2021-10,20850,4.965999999999999,0.4784,4.09,7.899,,0.09659999999999999,,,,,
ETANOL HIDRATADO,2021-11,16888,5.37775,0.48675,4.399,7.899,,0.09075,,,,,
ETANOL HIDRATADO,2021-12,16505,5.12,0.5589999999999999,3.997,7.899,,0.109,,,,,
ETANOL HIDRATADO,2022-01,20902,5.019,0.5504,3.999,7.797,,0.10979999999999998,,,,,
ETANOL HIDRATADO,2022-02,17316,4.685,0.63525,3.77,7.699,,0.13575,,,,,
ETANOL HIDRATADO,2022-03,17402,4.8815,0.59075,3.829,7.989,,0.12125000000000001,,,,,
ETANOL HIDRATADO,2022-04,18304,5.3225,0.51325,4.099,7.9,,0.09675,,,,,
ETANOL HIDRATADO,2022-05,23530,5.2502,0.6552,4.07,7.9,,0.125,,,,,
ETANOL HIDRATADO,2022-06,19391,4.875,0.76625,3.69,7.89,,0.157,,,,,
ETANOL HIDRATADO,2022-07,24242,4.318,0.7066,3.39,7.89,,0.1634,,,,,
ETANOL HIDRATADO,2022-08,19389,3.89,0.63125,2.87,6.99,,0.1625,,,,,
ETANOL HIDRATADO,2022-09,16945,3.435,0.599,2.19,6.99,,0.17375000000000002,,,,,
ETANOL HIDRATADO,2022-10,9002,3.5439999999999996,0.44020000000000004,2.49,6.9,,0.1244,,,,,
ETANOL HIDRATADO,2022-11,10652,3.835,0.395,3.1,6.97,,0.10275,,,,,
ETANOL HIDRATADO,2022-12,11348,3.835,0.404,3.0,6.54,,0.10525,,,,,
ETANOL HIDRATADO,2023-01,16399,3.88,0.42119999999999996,3.06,6.57,,0.1086,,,,,
ETANOL HIDRATADO,2023-02,14131,3.8175,0.436,3.03,6.96,,0.114,,,,,
ETANOL HIDRATADO,2023-03,14603,3.9275,0.44125000000000003,3.14,6.57,,0.11225,,,,,
ETANOL HIDRATADO,2023-04,19048,4.002,0.4056,2.99,6.59,,0.1014,,,,,
ETANOL HIDRATADO,2023-05,15538,3.9225,0.446,2.99,6.5,,0.114,,,,,
ETANOL HIDRATADO,2023-06,15482,3.7625,0.4815,2.97,6.73,,0.128,,,,,
ETANOL HIDRATADO,2023-07,19840,3.774,0.5438,2.79,6.73,,0.1442,,,,,
ETANOL HIDRATADO,2023-08,15796,3.6275,0.5905,2.75,6.39,,0.16225,,,,,
ETANOL HIDRATADO,2023-09,15624,3.645,0.5722499999999999,2.69,6.6,,0.1565,,,,,
ETANOL HIDRATADO,2023-10,19536,3.594,0.5564,2.78,6.6,,0.1548,,,,,
ETANOL HIDRATADO,2023-11,15925,3.5549999999999997,0.537,2.78,6.6,,0.1505,,,,,
ETANOL HIDRATADO,2023-12,19772,3.464,0.545,2.69,6.6,,0.157,,,,,
ETANOL HIDRATADO,2024-01,15719,3.415,0.55125,2.63,6.6,,0.16125,,,,,
ETANOL HIDRATADO,2024-02,16175,3.5725,0.499,2.73,6.6,,0.1395,,,,,
ETANOL HIDRATADO,2024-03,20057,3.594,0.4864,2.69,5.99,,0.13540000000000002,,,,,
ETANOL HIDRATADO,2024-04,16115,3.81,0.43274999999999997,2.99,5.99,,0.11325,,,,,
ETANOL HIDRATADO,2024-05,15864,3.8274999999999997,0.45525000000000004,2.89,5.99,,0.119,,,,,
ETANOL HIDRATADO,2024-06,19547,3.8280000000000003,0.46240000000000003,2.89,5.99,,0.1204,,,,,
ETANOL HIDRATADO,2024-07,14319,4.0575,0.46399999999999997,2.99,6.06,,0.11425,,,,,
ETANOL HIDRATADO,2024-08,14293,4.0625,0.4625,3.29,6.14,,0.1135,,,,,
ETANOL HIDRATADO,2024-09,17724,4.056,0.46420000000000006,3.09,6.06,,0.11420000000000001,,,,,
ETANOL HIDRATADO,2024-10,14316,4.035,0.46175,3.09,6.06,,0.11425,,,,,
ETANOL HIDRATADO,2024-11,13662,4.045,0.4465,3.19,7.35,,0.11025,,,,,
ETANOL HIDRATADO,2024-12,16679,4.11,0.4316,3.19,6.59,,0.1048,,,,,
ETANOL HIDRATADO,2025-01,13911,4.2075,0.41925,3.29,6.16,,0.0995,,,,,
ETANOL HIDRATADO,2025-02,14164,4.375,0.43125,3.39,6.49,,0.09875,,,,,
ETANOL HIDRATADO,2025-03,18259,4.338,0.43739999999999996,3.25,6.49,,0.1008,,,,,
ETANOL HIDRATADO,2025-04,14581,4.3075,0.46125000000000005,3.38,6.68,,0.10725,,,,,
ETANOL HIDRATADO,2025-05,14581,4.285,0.47025,3.35,6.89,,0.10975,,,,,
ETANOL HIDRATADO,2025-06,18035,4.2,0.5,3.19,6.49,,0.119,,,,,
ETANOL HIDRATADO,2025-07,12561,4.145,0.51475,3.09,6.49,,0.124,,,,,
ETANOL HIDRATADO,2025-08,14815,4.174,0.5022,3.19,6.49,,0.1202,,,,,
ETANOL HIDRATADO,2025-09,12324,4.2775,0.4575,3.19,6.49,,0.10675,,,,,
ETANOL HIDRATADO,2025-10,13023,4.2875,0.451,3.29,7.44,,0.10525,,,,,
ETANOL HIDRATADO,2025-11,17205,4.314,0.4176,3.39,6.49,,0.097,,,,,
ETANOL HIDRATADO,2025-12,13546,4.445,0.39,3.49,6.49,,0.0875,,,,,
ETANOL HIDRATADO,2026-01,14242,4.585,0.38225,3.69,6.49,,0.08325,,,,,
ETANOL HIDRATADO,2026-02,14452,4.6425,0.37525,3.59,6.83,,0.08075,,,,,
ETANOL HIDRATADO,2026-03,7150,4.625,0.42100000000000004,3.69,6.89,,0.091,,,,,
GASOLINA ADITIVADA,2020-10,1756,4.509499999999999,0.326,3.789,5.999,,0.07200000000000001,,,,,
GASOLINA ADITIVADA,2020-11,7202,4.5688,0.32480000000000003,3.69,5.999,,0.0712,,,,,
GASOLINA ADITIVADA,2020-12,6970,4.6345,0.314,3.789,5.999,,0.06775,,,,,
GASOLINA ADITIVADA,2021-01,9825,4.776400000000001,0.3012,3.525,6.998,,0.063,,,,,
GASOLINA ADITIVADA,2021-02,8642,5.19175,0.3205,3.599,6.999,,0.06175,,,,,
GASOLINA ADITIVADA,2021-03,9617,5.67725,0.3515,4.629,7.299,,0.06175,,,,,
GASOLINA ADITIVADA,2021-04,9791,5.60125,0.36275,3.457,6.999,,0.06475,,,,,
GASOLINA ADITIVADA,2021-05,13162,5.763,0.341,4.599,6.999,,0.059199999999999996,,,,,
GASOLINA ADITIVADA,2021-06,12360,5.83225,0.334,4.199,6.999,,0.057,,,,,
GASOLINA ADITIVADA,2021-07,13300,5.94675,0.3495,4.69,7.097,,0.05875,,,,,
GASOLINA ADITIVADA,2021-08,16414,6.07,0.3478,4.799,7.987,,0.05740000000000001,,,,,
GASOLINA ADITIVADA,2021-09,13199,6.2215,0.347,5.099,7.987,,0.05575,,,,,
GASOLINA ADITIVADA,2021-10,17511,6.5611999999999995,0.37560000000000004,4.69,8.399,,0.057199999999999994,,,,,
GASOLINA ADITIVADA,2021-11,14209,6.9055,0.36875,5.739,8.99,,0.05325,,,,,
GASOLINA ADITIVADA,2021-12,13956,6.8107500000000005,0.36324999999999996,5.299,8.499,,0.05325,,,,,
GASOLINA ADITIVADA,2022-01,17790,6.7632,0.368,5.699,8.699,,0.054400000000000004,,,,,
GASOLINA ADITIVADA,2022-02,14878,6.7135,0.385,5.699,8.699,,0.0575,,,,,
GASOLINA ADITIVADA,2022-03,14829,7.198,0.42525,5.789,9.099,,0.059250000000000004,,,,,
GASOLINA ADITIVADA,2022-04,15665,7.3427500000000006,0.40875,6.379,8.999,,0.05575,,,,,
GASOLINA ADITIVADA,2022-05,20122,7.3790000000000004,0.421,6.29,8.999,,0.05720000000000001,,,,,
GASOLINA ADITIVADA,2022-06,16526,7.3525,0.46025,5.59,9.28,,0.06275,,,,,
GASOLINA ADITIVADA,2022-07,20448,6.101999999999999,0.4046,4.89,9.28,,0.066,,,,,
GASOLINA ADITIVADA,2022-08,16256,5.4825,0.35,4.13,8.82,,0.06375,,,,,
GASOLINA ADITIVADA,2022-09,14356,5.092499999999999,0.35975,4.27,8.99,,0.07050000000000001,,,,,
GASOLINA ADITIVADA,2022-10,8146,5.058,0.33280000000000004,4.09,8.15,,0.0658,,,,,
GASOLINA ADITIVADA,2022-11,9470,5.1975,0.32325000000000004,4.29,8.88,,0.06225,,,,,
GASOLINA ADITIVADA,2022-12,10296,5.140000000000001,0.33375,4.16,7.99,,0.06475,,,,,
GASOLINA ADITIVADA,2023-01,14856,5.2299999999999995,0.35019999999999996,3.47,7.99,,0.06720000000000001,,,,,
GASOLINA ADITIVADA,2023-02,12850,5.2925,0.3665,3.89,7.99,,0.06925,,,,,
GASOLINA ADITIVADA,2023-03,13179,5.6975,0.36575,4.69,8.97,,0.064,,,,,
GASOLINA ADITIVADA,2023-04,17179,5.678,0.3678,4.64,7.99,,0.0646,,,,,
GASOLINA ADITIVADA,2023-05,14077,5.53,0.37375,4.49,7.99,,0.0675,,,,,
GASOLINA ADITIVADA,2023-06,14060,5.5649999999999995,0.34025,4.59,7.99,,0.061,,,,,
GASOLINA ADITIVADA,2023-07,18119,5.776000000000001,0.3566,4.69,8.39,,0.0618,,,,,
GASOLINA ADITIVADA,2023-08,14653,5.8975,0.387,4.69,8.94,,0.06575,,,,,
GASOLINA ADITIVADA,2023-09,14558,5.9925,0.37775000000000003,4.84,8.69,,0.06275,,,,,
GASOLINA ADITIVADA,2023-10,18091,5.898000000000001,0.3896,4.79,8.69,,0.066,,,,,
GASOLINA ADITIVADA,2023-11,14752,5.82,0.40425,4.69,8.69,,0.06925,,,,,
GASOLINA ADITIVADA,2023-12,18223,5.787999999999999,0.40440000000000004,4.69,9.79,,0.07,,,,,
GASOLINA ADITIVADA,2024-01,14564,5.7675,0.398,4.69,8.69,,0.069,,,,,
GASOLINA ADITIVADA,2024-02,14897,5.9475,0.3775,4.79,8.89,,0.06325,,,,,
GASOLINA ADITIVADA,2024-03,18538,5.938000000000001,0.3774,4.69,7.99,,0.0636,,,,,
GASOLINA ADITIVADA,2024-04,14915,6.01,0.37,4.69,8.89,,0.0615,,,,,
GASOLINA ADITIVADA,2024-05,14498,6.06,0.37275,4.69,8.89,,0.0615,,,,,
GASOLINA ADITIVADA,2024-06,18125,6.048,0.3718,4.69,8.89,,0.061399999999999996,,,,,
GASOLINA ADITIVADA,2024-07,12791,6.27,0.38725,4.89,8.89,,0.06175,,,,,
GASOLINA ADITIVADA,2024-08,12830,6.29,0.3695,5.09,8.89,,0.05875,,,,,
GASOLINA ADITIVADA,2024-09,16004,6.2700000000000005,0.3774,5.29,9.79,,0.0602,,,,,
GASOLINA ADITIVADA,2024-10,12868,6.285,0.38475000000000004,5.27,8.89,,0.06125,,,,,
GASOLINA ADITIVADA,2024-11,12443,6.297499999999999,0.39325,5.26,8.89,,0.06225,,,,,
GASOLINA ADITIVADA,2024-12,15256,6.34,0.396,5.27,8.89,,0.0624,,,,,
GASOLINA ADITIVADA,2025-01,12859,6.365,0.38925,5.43,9.49,,0.06125,,,,,
GASOLINA ADITIVADA,2025-02,13111,6.5625,0.397,5.29,8.89,,0.0605,,,,,
GASOLINA ADITIVADA,2025-03,16879,6.548,0.3972,5.39,8.99,,0.0606,,,,,
GASOLINA ADITIVADA,2025-04,13493,6.52,0.4035,5.19,8.99,,0.062,,,,,
GASOLINA ADITIVADA,2025-05,13540,6.485,0.41425,5.29,8.99,,0.06375,,,,,
GASOLINA ADITIVADA,2025-06,16574,6.434,0.4288,5.29,9.29,,0.0668,,,,,
GASOLINA ADITIVADA,2025-07,11718,6.41,0.44325000000000003,5.22,9.39,,0.06925,,,,,
GASOLINA ADITIVADA,2025-08,14065,6.392,0.4556,5.19,9.49,,0.0712,,,,,
GASOLINA ADITIVADA,2025-09,11626,6.405,0.4555,5.19,9.59,,0.071,,,,,
GASOLINA ADITIVADA,2025-10,12348,6.42,0.41175,5.32,9.59,,0.06425,,,,,
GASOLINA ADITIVADA,2025-11,16121,6.388,0.3792,5.19,9.59,,0.059399999999999994,,,,,
GASOLINA ADITIVADA,2025-12,12675,6.4125,0.38325,5.22,9.59,,0.05975,,,,,
GASOLINA ADITIVADA,2026-01,13255,6.54,0.381,5.49,9.69,,0.05825,,,,,
GASOLINA ADITIVADA,2026-02,13383,6.512499999999999,0.38075000000000003,5.36,9.69,,0.0585,,,,,
GASOLINA ADITIVADA,2026-03,6641,6.585,0.387,5.36,9.49,,0.058499999999999996,,,,,
GASOLINA COMUM,2004-05,50007,2.0865,0.1415,1.529,2.85,0.32925000000000004,0.06775,1.75725,0.07925,1.1456,2.21425,0.045
GASOLINA COMUM,2004-06,50057,2.16475,0.13925,1.56,2.89,0.351,0.064,1.81375,0.079,1.17,2.7345,0.04375
GASOLINA COMUM,2004-07,50121,2.20325,0.13975,1.59,3.0,0.341,0.06325,1.86225,0.07375,1.477,2.473,0.0395
GASOLINA COMUM,2004-08,62629,2.2264000000000004,0.1396,1.69,3.0,0.33740000000000003,0.0626,1.889,0.075,1.3251,2.258,0.0398
GASOLINA COMUM,2004-09,50070,2.23175,0.1425,1.69,3.0,0.33325000000000005,0.064,1.8984999999999999,0.0755,1.45,2.279,0.04
GASOLINA COMUM,2004-10,62340,2.2451999999999996,0.142,1.69,3.1,0.32439999999999997,0.0634,1.9207999999999998,0.07880000000000001,1.475,2.3754,0.0408
GASOLINA COMUM,2004-11,49673,2.2285,0.14325,1.75,3.1,0.28075,0.0645,1.94775,0.08275,1.53,2.5507,0.04225
GASOLINA COMUM,2004-12,49637,2.3035,0.146,1.89,3.1,0.296,0.0635,2.0075,0.0805,1.518,2.51,0.03975
GASOLINA COMUM,2005-01,62216,2.2958,0.1472,1.87,3.22,0.2872,0.06420000000000001,2.0086,0.079,1.477,2.51,0.0392
GASOLINA COMUM,2005-02,49624,2.28575,0.149,1.92,3.22,0.2815,0.06525,2.00425,0.0775,1.477,2.444,0.03825
GASOLINA COMUM,2005-03,49594,2.29175,0.14325,1.94,3.22,0.29074999999999995,0.06225,2.001,0.077,1.477,2.49,0.03825
GASOLINA COMUM,2005-04,49555,2.30225,0.157,1.929,3.2,0.289,0.06825,2.01325,0.0895,1.477,2.565,0.04475
GASOLINA COMUM,2005-05,61853,2.282,0.1602,1.845,3.2,0.28659999999999997,0.0702,1.9954,0.093,1.477,2.505,0.046599999999999996
GASOLINA COMUM,2005-06,49531,2.2555,0.1725,1.698,3.2,0.286,0.07675,1.9695,0.097,1.477,2.529,0.04925
GASOLINA COMUM,2005-07,61796,2.2692,0.16440000000000002,1.88,3.2,0.2904,0.07239999999999999,1.9788000000000001,0.09419999999999999,1.64,2.5643,0.047599999999999996
GASOLINA COMUM,2005-08,19621,2.269,0.162,1.889,3.2,0.2925,0.0715,1.9765000000000001,0.0935,1.735,2.542,0.047
GASOLINA COMUM,2005-09,31577,2.39975,0.16949999999999998,1.89,3.6,0.33375,0.07050000000000001,2.066,0.11399999999999999,1.7987,2.9398,0.05525
GASOLINA COMUM,2005-10,52771,2.4692,0.1612,1.979,3.37,0.29579999999999995,0.06520000000000001,2.1734,0.09459999999999999,1.729,2.834,0.0434
GASOLINA COMUM,2005-11,48479,2.4779999999999998,0.16325,1.87,3.3,0.29774999999999996,0.066,2.18025,0.09375,1.97,2.7652,0.04325
GASOLINA COMUM,2005-12,48628,2.48325,0.162,2.04,3.3,0.295,0.06525,2.18825,0.0935,1.95,2.8,0.043
GASOLINA COMUM,2006-01,62704,2.5103999999999997,0.15960000000000002,2.07,3.5,0.2976,0.0634,2.2128,0.08819999999999999,2.0,2.7478,0.0398
GASOLINA COMUM,2006-02,46183,2.5300000000000002,0.15825,2.09,3.3,0.31125,0.0625,2.21875,0.0865,2.0,2.788,0.039
GASOLINA COMUM,2006-03,46950,2.59275,0.152,2.179,3.5,0.31425000000000003,0.058499999999999996,2.2785,0.08125,2.0,2.7615,0.035750000000000004
GASOLINA COMUM,2006-04,58682,2.5957999999999997,0.15660000000000002,2.155,3.3,0.3086,0.060399999999999995,2.2872,0.08220000000000001,2.0,2.8741,0.036
GASOLINA COMUM,2006-05,46606,2.57675,0.16025,1.87,3.3,0.30474999999999997,0.06225,2.272,0.08375,1.8065,2.75,0.037
GASOLINA COMUM,2006-06,47516,2.5444999999999998,0.172,2.14,3.3,0.299,0.06775,2.2455,0.08425,1.8344,2.707,0.03725
GASOLINA COMUM,2006-07,59884,2.5588,0.1638,2.129,3.5,0.3126,0.064,2.2462,0.08360000000000001,2.03,2.7557,0.0372
GASOLINA COMUM,2006-08,48145,2.558,0.16675,2.089,3.3,0.30774999999999997,0.06525,2.2502500000000003,0.08375,1.91,2.7465,0.03725
GASOLINA COMUM,2006-09,48062,2.554,0.16575,2.099,3.3,0.31174999999999997,0.065,2.2422500000000003,0.08425,1.91,2.7465,0.03725
GASOLINA COMUM,2006-10,52656,2.5478,0.1642,2.149,3.5,0.3182,0.0644,2.2296,0.0854,2.0,2.7216,0.038400000000000004
GASOLINA COMUM,2006-11,42033,2.53775,0.166,2.13,3.3,0.318,0.0655,2.2197500000000003,0.08625,1.955,2.7398,0.039
GASOLINA COMUM,2006-12,53560,2.531,0.16560000000000002,2.12,3.3,0.33320000000000005,0.0656,2.1978,0.08979999999999999,2.0,2.6962,0.041
GASOLINA COMUM,2007-01,46291,2.5215,0.16625,2.08,3.3,0.3315,0.066,2.19,0.08475,2.0,2.604,0.03875
GASOLINA COMUM,2007-02,49770,2.5164999999999997,0.16675,1.96,3.3,0.33375,0.0665,2.18275,0.08574999999999999,1.7005,2.6255,0.039
GASOLINA COMUM,2007-03,49574,2.51875,0.16175,2.088,3.3,0.3365,0.06425,2.18225,0.08375,1.9491,2.6463,0.03825
GASOLINA COMUM,2007-04,61624,2.5347999999999997,0.15360000000000001,2.119,3.31,0.3278,0.0606,2.207,0.0814,1.91,2.6373,0.037
GASOLINA COMUM,2007-05,49261,2.5387500000000003,0.15525,2.07,3.3,0.32475,0.061,2.214,0.08175,1.95,2.6569,0.037
GASOLINA COMUM,2007-06,49163,2.527,0.1565,2.079,3.3,0.34525,0.06175,2.18175,0.0865,1.9578,2.6201,0.03975
GASOLINA COMUM,2007-07,61346,2.5052,0.1598,2.09,3.3,0.3598,0.0638,2.1454,0.091,1.905,2.5915,0.0426
GASOLINA COMUM,2007-08,38298,2.4855,0.16425,2.07,3.3,0.3565,0.066,2.129,0.09125,1.908,2.699,0.043
GASOLINA COMUM,2007-09,43507,2.4722,0.17,2.0,3.3,0.351,0.0688,2.1212,0.09,1.93,2.8737,0.0424
GASOLINA COMUM,2007-10,35119,2.4747500000000002,0.16675,2.07,3.3,0.35724999999999996,0.0675,2.1174999999999997,0.08875,1.92,2.5178,0.042
GASOLINA COMUM,2007-11,34814,2.48675,0.1615,2.099,3.33,0.356,0.06475,2.13075,0.08675,1.923,2.5883,0.04075
GASOLINA COMUM,2007-12,43507,2.5094000000000003,0.15760000000000002,2.099,3.3,0.3534,0.0628,2.1559999999999997,0.0864,1.9,2.5837,0.04
GASOLINA COMUM,2008-01,34843,2.504,0.16,2.09,3.3,0.34550000000000003,0.064,2.1585,0.08675,1.95,2.6075,0.04
GASOLINA COMUM,2008-02,34852,2.48875,0.16875,2.019,3.3,0.3395,0.06775,2.1492500000000003,0.08975,1.9012,2.5837,0.04175
GASOLINA COMUM,2008-03,43623,2.4942,0.1618,2.059,3.35,0.34340000000000004,0.0648,2.1508,0.08879999999999999,1.88,2.6242,0.041
GASOLINA COMUM,2008-04,34945,2.49175,0.161,2.08,3.35,0.3365,0.06475,2.1552499999999997,0.08925,1.9,2.6242,0.04125
GASOLINA COMUM,2008-05,35086,2.4937500000000004,0.1605,1.95,3.35,0.33675,0.0645,2.157,0.08925,1.84,2.5945,0.0415
GASOLINA COMUM,2008-06,44088,2.4902,0.16060000000000002,2.049,3.3,0.3342,0.0644,2.1559999999999997,0.08979999999999999,1.918,2.5945,0.041800000000000004
GASOLINA COMUM,2008-07,35194,2.49625,0.16025,2.069,3.3,0.334,0.06425,2.1622500000000002,0.09075,1.9,2.5929,0.042
GASOLINA COMUM,2008-08,43956,2.502,0.15860000000000002,2.069,3.3,0.3304,0.0634,2.1716,0.0904,1.843,2.628,0.041600000000000005
GASOLINA COMUM,2008-09,35259,2.5045,0.15575,2.0,3.33,0.331,0.06225,2.1734999999999998,0.0905,1.937,2.8173,0.0415
GASOLINA COMUM,2008-10,35323,2.50975,0.15325,1.39,3.33,0.3315,0.06075,2.1782500000000002,0.08925,1.95,2.8,0.04075
GASOLINA COMUM,2008-11,44056,2.5126,0.1512,2.157,3.33,0.332,0.0602,2.1806,0.088,1.9321,2.8,0.0402
GASOLINA COMUM,2008-12,35300,2.52025,0.1535,2.17,3.33,0.33975,0.061,2.1805,0.088,1.95,2.8,0.04025
GASOLINA COMUM,2009-01,35207,2.51625,0.155,2.149,3.33,0.33475,0.06175,2.1814999999999998,0.088,1.95,2.7327,0.04025
GASOLINA COMUM,2009-02,35163,2.51775,0.154,2.099,3.34,0.33675,0.06125,2.181,0.09,1.92,2.71,0.04125
GASOLINA COMUM,2009-03,44059,2.5134,0.1562,1.99,3.34,0.3378,0.0622,2.1756,0.092,1.8773,2.71,0.0422
GASOLINA COMUM,2009-04,35250,2.50025,0.15825,2.09,3.33,0.34125000000000005,0.06325,2.159,0.09775,1.81,2.71,0.045
GASOLINA COMUM,2009-05,44084,2.4872,0.16360000000000002,2.059,3.33,0.3376,0.0658,2.1496,0.098,1.83,2.7,0.045599999999999995
GASOLINA COMUM,2009-06,35238,2.489,0.16325,2.099,3.33,0.34575,0.06575,2.14325,0.09925,1.7911,2.7,0.0465
GASOLINA COMUM,2009-07,35273,2.49325,0.15825,2.088,3.33,0.34125000000000005,0.0635,2.152,0.09675,1.82,2.7,0.04525
GASOLINA COMUM,2009-08,20198,2.488,0.15266666666666664,2.043,3.33,0.33,0.061,2.158,0.09633333333333334,1.8278,2.7341,0.044333333333333336
GASOLINA COMUM,2009-09,16583,2.48375,0.14925,2.099,3.333,0.31875,0.06,2.165,0.09425,1.657,2.7903,0.0435
GASOLINA COMUM,2009-10,26218,2.52675,0.14975,2.05,3.39,0.32575,0.05925,2.201,0.09825,1.5277,2.859,0.0445
GASOLINA COMUM,2009-11,36330,2.5504,0.14579999999999999,1.963,3.5,0.3306,0.05700000000000001,2.2198,0.0964,1.1111,2.8767,0.0434
GASOLINA COMUM,2009-12,30271,2.556,0.14375,2.059,3.33,0.33275,0.05625,2.22325,0.09325,1.62,2.68,0.042
GASOLINA COMUM,2010-01,38648,2.5886,0.1386,2.119,3.49,0.3294,0.0536,2.2592,0.09079999999999999,1.5487,2.6654,0.0402
GASOLINA COMUM,2010-02,33236,2.60975,0.14575,2.04,3.379,0.3465,0.05575,2.26325,0.0935,1.6238,2.799,0.041
GASOLINA COMUM,2010-03,34186,2.573,0.16175,2.115,3.499,0.3485,0.06275,2.2245,0.09775,1.3097,2.9549,0.04375
GASOLINA COMUM,2010-04,34247,2.55475,0.1655,2.117,3.33,0.359,0.0645,2.19575,0.09725,1.643,2.99,0.04425
GASOLINA COMUM,2010-05,43015,2.5484,0.1652,2.115,3.39,0.3478,0.0646,2.2006,0.1006,1.5556,2.746,0.045599999999999995
